Year,Country Code,Region or country,Occurence,Observation
2018,E12000001,North East,Total casualties,340
2018,E12000002,North West,Total casualties,930
2018,E12000003,Yorkshire and Humberside,Total casualties,740
2018,E12000004,East Midlands,Total casualties,870
2018,E12000005,West Midlands,Total casualties,750
2018,E12000006,Eastern,Total casualties,890
2018,E12000007,South East,Total casualties,1550
2018,E12000008,London,Total casualties,1090
2018,E12000009,South West,Total casualties,770
2018,E92000001,England,Total casualties,7920
2018,W92000004,Wales,Total casualties,380
2018,S92000003,Scotland,Total casualties,400
2018,K02000001,Great Britain,Total casualties,8700
2017,E12000001,North East,Total casualties,320
2017,E12000002,North West,Total casualties,850
2017,E12000003,Yorkshire and Humberside,Total casualties,690
2017,E12000004,East Midlands,Total casualties,720
2017,E12000005,West Midlands,Total casualties,790
2017,E12000006,Eastern,Total casualties,1000
2017,E12000007,South East,Total casualties,1530
2017,E12000008,London,Total casualties,1170
2017,E12000009,South West,Total casualties,800
2017,E92000001,England,Total casualties,7870
2017,W92000004,Wales,Total casualties,330
2017,S92000003,Scotland,Total casualties,410
2017,K02000001,Great Britain,Total casualties,8600
2016,E12000001,North East,Total casualties,330
2016,E12000002,North West,Total casualties,860
2016,E12000003,Yorkshire and Humberside,Total casualties,820
2016,E12000004,East Midlands,Total casualties,780
2016,E12000005,West Midlands,Total casualties,920
2016,E12000006,Eastern,Total casualties,1030
2016,E12000007,South East,Total casualties,1700
2016,E12000008,London,Total casualties,680
2016,E12000009,South West,Total casualties,920
2016,E92000001,England,Total casualties,8030
2016,W92000004,Wales,Total casualties,420
2016,S92000003,Scotland,Total casualties,580
2016,K02000001,Great Britain,Total casualties,9030
2015,E12000001,North East,Total casualties,340
2015,E12000002,North West,Total casualties,870
2015,E12000003,Yorkshire and Humberside,Total casualties,810
2015,E12000004,East Midlands,Total casualties,780
2015,E12000005,West Midlands,Total casualties,1040
2015,E12000006,Eastern,Total casualties,870
2015,E12000007,South East,Total casualties,1470
2015,E12000008,London,Total casualties,540
2015,E12000009,South West,Total casualties,790
2015,E92000001,England,Total casualties,7510
2015,W92000004,Wales,Total casualties,490
2015,S92000003,Scotland,Total casualties,470
2015,K02000001,Great Britain,Total casualties,8470
2014,E12000001,North East,Total casualties,340
2014,E12000002,North West,Total casualties,960
2014,E12000003,Yorkshire and Humberside,Total casualties,740
2014,E12000004,East Midlands,Total casualties,770
2014,E12000005,West Midlands,Total casualties,910
2014,E12000006,Eastern,Total casualties,900
2014,E12000007,South East,Total casualties,1400
2014,E12000008,London,Total casualties,480
2014,E12000009,South West,Total casualties,770
2014,E92000001,England,Total casualties,7260
2014,W92000004,Wales,Total casualties,480
2014,S92000003,Scotland,Total casualties,470
2014,K02000001,Great Britain,Total casualties,8210
2013,E12000001,North East,Total casualties,320
2013,E12000002,North West,Total casualties,1030
2013,E12000003,Yorkshire and Humberside,Total casualties,840
2013,E12000004,East Midlands,Total casualties,810
2013,E12000005,West Midlands,Total casualties,820
2013,E12000006,Eastern,Total casualties,900
2013,E12000007,South East,Total casualties,1340
2013,E12000008,London,Total casualties,480
2013,E12000009,South West,Total casualties,770
2013,E92000001,England,Total casualties,7310
2013,W92000004,Wales,Total casualties,520
2013,S92000003,Scotland,Total casualties,450
2013,K02000001,Great Britain,Total casualties,8270
2012,E12000001,North East,Total casualties,420
2012,E12000002,North West,Total casualties,1140
2012,E12000003,Yorkshire and Humberside,Total casualties,980
2012,E12000004,East Midlands,Total casualties,1000
2012,E12000005,West Midlands,Total casualties,1100
2012,E12000006,Eastern,Total casualties,1070
2012,E12000007,South East,Total casualties,1580
2012,E12000008,London,Total casualties,540
2012,E12000009,South West,Total casualties,960
2012,E92000001,England,Total casualties,8790
2012,W92000004,Wales,Total casualties,560
2012,S92000003,Scotland,Total casualties,580
2012,K02000001,Great Britain,Total casualties,9930
2011,E12000001,North East,Total casualties,390
2011,E12000002,North West,Total casualties,1160
2011,E12000003,Yorkshire and Humberside,Total casualties,1050
2011,E12000004,East Midlands,Total casualties,990
2011,E12000005,West Midlands,Total casualties,1110
2011,E12000006,Eastern,Total casualties,1030
2011,E12000007,South East,Total casualties,1570
2011,E12000008,London,Total casualties,520
2011,E12000009,South West,Total casualties,870
2011,E92000001,England,Total casualties,8700
2011,W92000004,Wales,Total casualties,550
2011,S92000003,Scotland,Total casualties,670
2011,K02000001,Great Britain,Total casualties,9930
2010,E12000001,North East,Total casualties,440
2010,E12000002,North West,Total casualties,1110
2010,E12000003,Yorkshire and Humberside,Total casualties,720
2010,E12000004,East Midlands,Total casualties,940
2010,E12000005,West Midlands,Total casualties,1090
2010,E12000006,Eastern,Total casualties,1050
2010,E12000007,South East,Total casualties,1570
2010,E12000008,London,Total casualties,530
2010,E12000009,South West,Total casualties,910
2010,E92000001,England,Total casualties,8340
2010,W92000004,Wales,Total casualties,610
2010,S92000003,Scotland,Total casualties,740
2010,K02000001,Great Britain,Total casualties,9690
